0 	287.861 	3.49095
0.000909091 	287.912 	3.46529
0.00181818 	287.961 	3.42559
0.00272727 	288.008 	3.38305
0.00363636 	288.055 	3.34366
0.00454545 	288.102 	3.30518
0.00545455 	288.148 	3.27021
0.00636364 	288.194 	3.23524
0.00727273 	288.24 	3.20306
0.00818182 	288.285 	3.17277
0.00909091 	288.33 	3.14247
0.01 	288.374 	3.11327
0.0109091 	288.417 	3.08779
0.0118182 	288.46 	3.06232
0.0127273 	288.504 	3.03684
0.0136364 	288.547 	3.01137
0.0145455 	288.588 	2.99008
0.0154545 	288.629 	2.96941
0.0163636 	288.67 	2.94874
0.0172727 	288.711 	2.92807
0.0181818 	288.752 	2.9074
0.0190909 	288.792 	2.88788
0.02 	288.83 	2.87182
0.0209091 	288.868 	2.85575
0.0218182 	288.906 	2.83969
0.0227273 	288.944 	2.82362
0.0236364 	288.982 	2.80756
0.0245455 	289.02 	2.79149
0.0254545 	289.058 	2.77543
0.0263636 	289.092 	2.76355
0.0272727 	289.126 	2.75171
0.0281818 	289.16 	2.73987
0.0290909 	289.194 	2.72804
0.03 	289.229 	2.7162
0.0309091 	289.263 	2.70436
0.0318182 	289.297 	2.69253
0.0327273 	289.331 	2.68069
0.0336364 	289.365 	2.66885
0.0345455 	289.395 	2.65957
0.0354545 	289.422 	2.6519
0.0363636 	289.449 	2.64423
0.0372727 	289.476 	2.63657
0.0381818 	289.503 	2.6289
0.0390909 	289.53 	2.62123
0.04 	289.556 	2.61357
0.0409091 	289.583 	2.6059
0.0418182 	289.61 	2.59823
0.0427273 	289.637 	2.59057
0.0436364 	289.664 	2.5829
0.0445455 	289.691 	2.57523
0.0454545 	289.716 	2.56882
0.0463636 	289.738 	2.56368
0.0472727 	289.759 	2.55853
0.0481818 	289.781 	2.55339
0.0490909 	289.803 	2.54824
0.05 	289.825 	2.5431
0.0509091 	289.847 	2.53795
0.0518182 	289.869 	2.53281
0.0527273 	289.89 	2.52766
0.0536364 	289.912 	2.52252
0.0545455 	289.934 	2.51737
0.0554545 	289.956 	2.51223
0.0563636 	289.976 	2.50764
0.0572727 	289.995 	2.50394
0.0581818 	290.013 	2.50024
0.0590909 	290.031 	2.49654
0.06 	290.049 	2.49284
0.0609091 	290.068 	2.48914
0.0618182 	290.086 	2.48545
0.0627273 	290.104 	2.48175
0.0636364 	290.123 	2.47805
0.0645455 	290.141 	2.47436
0.0654545 	290.155 	2.47181
0.0663636 	290.169 	2.46927
0.0672727 	290.183 	2.46672
0.0681818 	290.197 	2.46418
0.0690909 	290.211 	2.46163
0.07 	290.225 	2.45909
0.0709091 	290.239 	2.45654
0.0718182 	290.25 	2.45457
0.0727273 	290.261 	2.45278
0.0736364 	290.272 	2.45099
0.0745455 	290.283 	2.4492
0.0754545 	290.293 	2.44741
0.0763636 	290.304 	2.44569
0.0772727 	290.312 	2.44444
0.0781818 	290.32 	2.44318
0.0790909 	290.328 	2.44192
0.08 	290.337 	2.44066
0.0809091 	290.343 	2.4397
0.0818182 	290.35 	2.43883
0.0827273 	290.356 	2.43796
0.0836364 	290.361 	2.4372
0.0845455 	290.366 	2.43662
0.0854545 	290.371 	2.43604
0.0863636 	290.375 	2.43563
0.0872727 	290.378 	2.43527
0.0881818 	290.381 	2.43504
0.0890909 	290.383 	2.43487
0.09 	290.385 	2.43481
