0 	286.001 	4.42011
0.000909091 	286.042 	4.3654
0.00181818 	286.093 	4.28215
0.00272727 	286.147 	4.19387
0.00363636 	286.2 	4.11459
0.00454545 	286.253 	4.03776
0.00545455 	286.305 	3.9705
0.00636364 	286.357 	3.90323
0.00727273 	286.408 	3.8431
0.00818182 	286.459 	3.78783
0.00909091 	286.509 	3.73257
0.01 	286.559 	3.6799
0.0109091 	286.608 	3.6362
0.0118182 	286.657 	3.5925
0.0127273 	286.706 	3.5488
0.0136364 	286.755 	3.5051
0.0145455 	286.802 	3.47071
0.0154545 	286.848 	3.43769
0.0163636 	286.895 	3.40467
0.0172727 	286.941 	3.37165
0.0181818 	286.987 	3.33863
0.0190909 	287.033 	3.30796
0.02 	287.076 	3.28431
0.0209091 	287.119 	3.26066
0.0218182 	287.163 	3.23701
0.0227273 	287.206 	3.21336
0.0236364 	287.249 	3.18971
0.0245455 	287.292 	3.16606
0.0254545 	287.335 	3.14241
0.0263636 	287.374 	3.12649
0.0272727 	287.413 	3.11065
0.0281818 	287.452 	3.09481
0.0290909 	287.49 	3.07898
0.03 	287.529 	3.06314
0.0309091 	287.568 	3.0473
0.0318182 	287.607 	3.03146
0.0327273 	287.646 	3.01562
0.0336364 	287.684 	2.99978
0.0345455 	287.718 	2.98802
0.0354545 	287.749 	2.97885
0.0363636 	287.78 	2.96967
0.0372727 	287.81 	2.9605
0.0381818 	287.841 	2.95133
0.0390909 	287.872 	2.94215
0.04 	287.903 	2.93298
0.0409091 	287.933 	2.9238
0.0418182 	287.964 	2.91463
0.0427273 	287.995 	2.90546
0.0436364 	288.026 	2.89628
0.0445455 	288.056 	2.88711
0.0454545 	288.084 	2.87981
0.0463636 	288.109 	2.87439
0.0472727 	288.134 	2.86898
0.0481818 	288.159 	2.86356
0.0490909 	288.184 	2.85814
0.05 	288.209 	2.85272
0.0509091 	288.234 	2.84731
0.0518182 	288.259 	2.84189
0.0527273 	288.284 	2.83647
0.0536364 	288.309 	2.83105
0.0545455 	288.334 	2.82564
0.0554545 	288.359 	2.82022
0.0563636 	288.382 	2.81557
0.0572727 	288.403 	2.81213
0.0581818 	288.424 	2.8087
0.0590909 	288.445 	2.80526
0.06 	288.466 	2.80183
0.0609091 	288.487 	2.79839
0.0618182 	288.508 	2.79496
0.0627273 	288.529 	2.79152
0.0636364 	288.55 	2.78808
0.0645455 	288.571 	2.78466
0.0654545 	288.588 	2.78251
0.0663636 	288.604 	2.78037
0.0672727 	288.62 	2.77822
0.0681818 	288.637 	2.77607
0.0690909 	288.653 	2.77392
0.07 	288.669 	2.77178
0.0709091 	288.686 	2.76963
0.0718182 	288.699 	2.76803
0.0727273 	288.712 	2.76662
0.0736364 	288.725 	2.7652
0.0745455 	288.737 	2.76379
0.0754545 	288.75 	2.76238
0.0763636 	288.762 	2.76102
0.0772727 	288.772 	2.76007
0.0781818 	288.782 	2.75911
0.0790909 	288.791 	2.75816
0.08 	288.801 	2.7572
0.0809091 	288.809 	2.75649
0.0818182 	288.817 	2.75584
0.0827273 	288.824 	2.75519
0.0836364 	288.831 	2.75464
0.0845455 	288.837 	2.75421
0.0854545 	288.843 	2.75378
0.0863636 	288.848 	2.75349
0.0872727 	288.852 	2.75323
0.0881818 	288.856 	2.75306
0.0890909 	288.859 	2.75294
0.09 	288.862 	2.75289
